date,current_level,mean_3d,mean_7d,mean_14d,max_7d,min_7d,std_7d,trend_3d,trend_7d,rain_current,rain_3d,rain_7d,rain_14d,rain_mean_7d,rain_max_7d,rain_anomaly,rain_1month,rain_3month,rainfall_percentile,level_rain_interaction,climate_available,climate_precip_current,climate_precip_3d,climate_precip_7d,climate_precip_14d,temp_max_c,temp_min_c,temp_mean_c,temp_range_c,month_sin,month_cos,day_sin,day_cos,target_level,target_risk,lag_14d,lag_13d,lag_12d,lag_11d,lag_10d,lag_9d,lag_8d,lag_7d,lag_6d,lag_5d,lag_4d,lag_3d,lag_2d,lag_1d
2015-01-26,0.4370833333333333,0.3831944444444444,0.531547619047619,0.6297321428571427,0.6675,0.3512499999999999,0.13017629878043221,0.08583333333333343,-0.23041666666666666,2.2843326363636365,6.8529979090909094,9.756479545454546,11.201160545454545,1.3937827922077923,2.2843326363636365,-2.925532999999998,32.61702,694.3192,91.14902,4.264394601325757,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.49999999999999994,0.8660254037844387,0.43167285247378384,0.9020302369860707,0.38333333333333325,0,0.7629166666666666,0.7362500000000001,0.7145833333333331,0.7354166666666669,0.7291666666666665,0.7150000000000003,0.7020833333333331,0.6675,0.6475000000000003,0.6400000000000002,0.61625,0.3512499999999999,0.3891666666666667,0.4091666666666666
2015-01-27,0.38333333333333325,0.41180555555555554,0.4986309523809524,0.6064583333333334,0.6475000000000003,0.3512499999999999,0.12040229241231504,-0.005833333333333468,-0.26416666666666705,2.2843326363636365,6.8529979090909094,11.834429181818182,13.279110181818183,1.6906327402597403,2.2843326363636365,-2.925532999999998,32.61702,694.3192,91.14902,4.536531186363636,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.49999999999999994,0.8660254037844387,0.44709379298511387,0.8944870822287956,0.3187499999999998,0,0.7362500000000001,0.7145833333333331,0.7354166666666669,0.7291666666666665,0.7150000000000003,0.7020833333333331,0.6675,0.6475000000000003,0.6400000000000002,0.61625,0.3512499999999999,0.3891666666666667,0.4091666666666666,0.4370833333333333
2015-01-28,0.3187499999999998,0.40986111111111106,0.4608928571428571,0.58125,0.6400000000000002,0.3512499999999999,0.10865369951011135,-0.09041666666666681,-0.3212500000000004,2.2843326363636365,6.8529979090909094,13.912378818181818,15.357059818181819,1.9874826883116883,2.2843326363636365,-2.925532999999998,32.61702,694.3192,91.14902,4.434570748295452,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.49999999999999994,0.8660254037844387,0.4623829729035149,0.88668031802274,0.305,0,0.7145833333333331,0.7354166666666669,0.7291666666666665,0.7150000000000003,0.7020833333333331,0.6675,0.6475000000000003,0.6400000000000002,0.61625,0.3512499999999999,0.3891666666666667,0.4091666666666666,0.4370833333333333,0.38333333333333325
2015-01-29,0.305,0.3797222222222221,0.4149999999999999,0.5529761904761905,0.61625,0.3187499999999998,0.08945990943895149,-0.13208333333333333,-0.31124999999999997,2.2843326363636365,6.8529979090909094,15.990328454545455,17.435009454545455,2.2843326363636365,2.2843326363636365,-2.925532999999998,32.61702,694.3192,91.14902,4.877050178636364,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.49999999999999994,0.8660254037844387,0.47753588643748823,0.8786122450571483,0.45125,0,0.7354166666666669,0.7291666666666665,0.7150000000000003,0.7020833333333331,0.6675,0.6475000000000003,0.6400000000000002,0.61625,0.3512499999999999,0.3891666666666667,0.4091666666666666,0.4370833333333333,0.38333333333333325,0.3187499999999998
2015-01-30,0.45125,0.33569444444444435,0.37053571428571425,0.5222321428571428,0.4370833333333333,0.305,0.04436932072181403,0.06791666666666674,0.10000000000000009,2.2843326363636365,6.8529979090909094,15.990328454545455,19.512959090909092,2.2843326363636365,2.2843326363636365,-2.925532999999998,32.61702,694.3192,91.14902,7.2156357151136366,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.49999999999999994,0.8660254037844387,0.4925480679538643,0.8702852410301553,0.4770833333333333,0,0.7291666666666665,0.7150000000000003,0.7020833333333331,0.6675,0.6475000000000003,0.6400000000000002,0.61625,0.3512499999999999,0.3891666666666667,0.4091666666666666,0.4370833333333333,0.38333333333333325,0.3187499999999998,0.305
2015-01-31,0.4770833333333333,0.3583333333333332,0.38482142857142854,0.5023809523809523,0.45125,0.305,0.05140142030207237,0.1583333333333335,0.08791666666666659,2.2843326363636365,6.8529979090909094,15.990328454545455,21.590908727272726,2.2843326363636365,2.2843326363636365,-2.925532999999998,32.61702,694.3192,91.14902,7.628719200189394,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.49999999999999994,0.8660254037844387,0.5074150932938455,0.8617017599480682,0.3316666666666666,0,0.7150000000000003,0.7020833333333331,0.6675,0.6475000000000003,0.6400000000000002,0.61625,0.3512499999999999,0.3891666666666667,0.4091666666666666,0.4370833333333333,0.38333333333333325,0.3187499999999998,0.305,0.45125
2015-02-01,0.3316666666666666,0.41111111111111115,0.39738095238095233,0.4853869047619047,0.4770833333333333,0.305,0.06080875004168936,0.026666666666666616,-0.07750000000000001,2.2843326363636365,6.8529979090909094,15.990328454545455,23.668858363636364,2.2843326363636365,2.2843326363636365,-2.925532999999998,32.61702,694.3192,91.14902,5.303458937424241,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.5221325810768248,0.8528643314021597,0.2816666666666667,0,0.7020833333333331,0.6675,0.6475000000000003,0.6400000000000002,0.61625,0.3512499999999999,0.3891666666666667,0.4091666666666666,0.4370833333333333,0.38333333333333325,0.3187499999999998,0.305,0.45125,0.4770833333333333
2015-02-02,0.2816666666666667,0.41999999999999993,0.3863095238095237,0.45892857142857135,0.4770833333333333,0.305,0.06459252183922706,-0.1695833333333333,-0.15541666666666665,4.9595745,6.8529979090909094,15.990328454545455,25.746808,2.2843326363636365,2.2843326363636365,17.904965,76.78723,690.12775,148.79962,4.50394251469697,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.5366961939916004,0.8437755598231856,0.20375000000000007,0,0.6675,0.6475000000000003,0.6400000000000002,0.61625,0.3512499999999999,0.3891666666666667,0.4091666666666666,0.4370833333333333,0.38333333333333325,0.3187499999999998,0.305,0.45125,0.4770833333333333,0.3316666666666666
2015-02-03,0.20375000000000007,0.3634722222222222,0.3641071428571428,0.4313690476190476,0.4770833333333333,0.2816666666666667,0.06982312850607897,-0.2733333333333332,-0.17958333333333318,4.9595745,9.528239772727273,18.66557031818182,30.4999995,2.666510045454546,4.9595745,17.904965,76.78723,690.12775,148.79962,3.8031099523295473,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.5511016400746002,0.8344381237138473,0.2183333333333334,0,0.6475000000000003,0.6400000000000002,0.61625,0.3512499999999999,0.3891666666666667,0.4091666666666666,0.4370833333333333,0.38333333333333325,0.3187499999999998,0.305,0.45125,0.4770833333333333,0.3316666666666666,0.2816666666666667
2015-02-04,0.2183333333333334,0.2723611111111111,0.3384523809523809,0.399672619047619,0.4770833333333333,0.20375000000000007,0.08853125689106653,-0.1133333333333332,-0.1004166666666664,4.9595745,12.203481636363637,21.340812181818187,35.253191,3.048687454545455,4.9595745,17.904965,76.78723,690.12775,148.79962,4.659410659696972,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.5653446739747429,0.8248547748594244,0.30875,0,0.6400000000000002,0.61625,0.3512499999999999,0.3891666666666667,0.4091666666666666,0.4370833333333333,0.38333333333333325,0.3187499999999998,0.305,0.45125,0.4770833333333333,0.3316666666666666,0.2816666666666667,0.20375000000000007
2015-02-05,0.30875,0.23458333333333337,0.3241071428571428,0.3695535714285714,0.4770833333333333,0.20375000000000007,0.0981721410298075,0.027083333333333348,0.003750000000000031,4.9595745,14.878723500000001,24.016054045454545,40.00638250000001,3.4308648636363634,4.9595745,17.904965,76.78723,690.12775,148.79962,7.414956686534092,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.5794210982045637,0.8150283375168114,0.26666666666666666,0,0.61625,0.3512499999999999,0.3891666666666667,0.4091666666666666,0.4370833333333333,0.38333333333333325,0.3187499999999998,0.305,0.45125,0.4770833333333333,0.3316666666666666,0.2816666666666667,0.20375000000000007,0.2183333333333334
2015-02-06,0.26666666666666666,0.24361111111111114,0.3246428571428571,0.3475892857142857,0.4770833333333333,0.20375000000000007,0.09807659901513925,0.06291666666666659,-0.18458333333333332,4.9595745,14.878723500000001,26.69129590909091,42.681624363636374,3.813042272727273,4.9595745,17.904965,76.78723,690.12775,148.79962,7.11767890909091,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.593326764377232,0.8049617075821959,0.14458333333333329,0,0.3512499999999999,0.3891666666666667,0.4091666666666666,0.4370833333333333,0.38333333333333325,0.3187499999999998,0.305,0.45125,0.4770833333333333,0.3316666666666666,0.2816666666666667,0.20375000000000007,0.2183333333333334,0.30875
2015-02-07,0.14458333333333329,0.2645833333333334,0.2982738095238096,0.34154761904761904,0.4770833333333333,0.20375000000000007,0.08434429293418072,-0.07375000000000012,-0.3325,4.9595745,14.878723500000001,29.366537772727277,45.35686622727274,4.195219681818182,4.9595745,17.904965,76.78723,690.12775,148.79962,4.245911919640151,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.6070575744291002,0.7946578517376252,0.24375000000000013,0,0.3891666666666667,0.4091666666666666,0.4370833333333333,0.38333333333333325,0.3187499999999998,0.305,0.45125,0.4770833333333333,0.3316666666666666,0.2816666666666667,0.20375000000000007,0.2183333333333334,0.30875,0.26666666666666666
2015-02-08,0.24375000000000013,0.24,0.25077380952380957,0.32407738095238087,0.3316666666666666,0.14458333333333329,0.06053556796348846,-0.06499999999999989,-0.08791666666666648,4.9595745,14.878723500000001,32.04177963636364,48.032108090909105,4.577397090909092,4.9595745,17.904965,76.78723,690.12775,148.79962,7.810183786363642,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.6206094818274227,0.7841198065767104,0.24041666666666672,0,0.4091666666666666,0.4370833333333333,0.38333333333333325,0.3187499999999998,0.305,0.45125,0.4770833333333333,0.3316666666666666,0.2816666666666667,0.20375000000000007,0.2183333333333334,0.30875,0.26666666666666666,0.14458333333333329
2015-02-09,0.24041666666666672,0.21833333333333335,0.23821428571428574,0.31226190476190474,0.30875,0.14458333333333329,0.05078438035441468,-0.02624999999999994,-0.04124999999999995,4.9595745,14.878723500000001,34.71702150000001,50.70734995454547,4.959574500000001,4.9595745,17.904965,76.78723,690.12775,148.79962,8.346550585625003,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.6339784927628866,0.7733506777097299,0.1041666666666667,0,0.4370833333333333,0.38333333333333325,0.3187499999999998,0.305,0.45125,0.4770833333333333,0.3316666666666666,0.2816666666666667,0.20375000000000007,0.2183333333333334,0.30875,0.26666666666666666,0.14458333333333329,0.24375000000000013
2015-02-10,0.1041666666666667,0.20958333333333337,0.2323214285714286,0.29821428571428565,0.30875,0.14458333333333329,0.04770000558574202,-0.04041666666666659,-0.09958333333333337,4.9595745,14.878723500000001,34.71702150000001,53.38259181818183,4.959574500000001,4.9595745,17.904965,76.78723,690.12775,148.79962,3.616356406250002,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.647160667326606,0.7623536388483904,0.19958333333333342,0,0.38333333333333325,0.3187499999999998,0.305,0.45125,0.4770833333333333,0.3316666666666666,0.2816666666666667,0.20375000000000007,0.2183333333333334,0.30875,0.26666666666666666,0.14458333333333329,0.24375000000000013,0.24041666666666672
2015-02-11,0.19958333333333342,0.1961111111111112,0.21809523809523815,0.2782738095238095,0.30875,0.1041666666666667,0.06559361764483618,-0.044166666666666715,-0.01874999999999999,4.9595745,14.878723500000001,34.71702150000001,56.057833681818195,4.959574500000001,4.9595745,17.904965,76.78723,690.12775,148.79962,6.928938874375005,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.6601521206712317,0.7511319308705199,0.29749999999999993,0,0.3187499999999998,0.305,0.45125,0.4770833333333333,0.3316666666666666,0.2816666666666667,0.20375000000000007,0.2183333333333334,0.30875,0.26666666666666666,0.14458333333333329,0.24375000000000013,0.24041666666666672,0.1041666666666667
2015-02-12,0.29749999999999993,0.18138888888888893,0.21541666666666673,0.26976190476190476,0.30875,0.1041666666666667,0.06591127092478673,0.05708333333333321,-0.011250000000000093,0.9574467999999999,14.878723500000001,34.71702150000001,58.73307554545456,4.959574500000001,4.9595745,-18.974469,84.297874,609.7873,43.442417,10.32831389625,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.6729490241558329,0.7396888608649668,0.25166666666666665,0,0.305,0.45125,0.4770833333333333,0.3316666666666666,0.2816666666666667,0.20375000000000007,0.2183333333333334,0.30875,0.26666666666666666,0.14458333333333329,0.24375000000000013,0.24041666666666672,0.1041666666666667,0.19958333333333342
2015-02-13,0.25166666666666665,0.2004166666666667,0.21380952380952384,0.26922619047619045,0.29749999999999993,0.1041666666666667,0.06371650558450476,0.14749999999999996,-0.015000000000000013,0.9574467999999999,10.8765958,30.714893800000006,57.406189709090924,4.387841971428572,4.9595745,-18.974469,84.297874,609.7873,43.442417,7.729914939666668,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.6855476064742154,0.7280278011569848,1.2016666666666667,1,0.45125,0.4770833333333333,0.3316666666666666,0.2816666666666667,0.20375000000000007,0.2183333333333334,0.30875,0.26666666666666666,0.14458333333333329,0.24375000000000013,0.24041666666666672,0.1041666666666667,0.19958333333333342,0.29749999999999993
2015-02-14,1.2016666666666667,0.24958333333333335,0.2116666666666667,0.25497023809523806,0.29749999999999993,0.1041666666666667,0.06213544473216146,1.0020833333333332,1.0570833333333334,0.9574467999999999,6.8744681,26.712766100000003,56.07930387272728,3.8161094428571434,4.9595745,-18.974469,84.297874,609.7873,43.442417,32.09984059683334,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.6979441547663435,0.7161521883143933,0.6395833333333333,0,0.4770833333333333,0.3316666666666666,0.2816666666666667,0.20375000000000007,0.2183333333333334,0.30875,0.26666666666666666,0.14458333333333329,0.24375000000000013,0.24041666666666672,0.1041666666666667,0.19958333333333342,0.29749999999999993,0.25166666666666665
2015-02-15,0.6395833333333333,0.5836111111111111,0.36267857142857146,0.30672619047619054,1.2016666666666667,0.1041666666666667,0.34702683164574777,0.34208333333333335,0.39583333333333315,0.9574467999999999,2.8723403999999997,22.7106384,54.75241803636364,3.244376914285714,4.9595745,-18.974469,84.297874,609.7873,43.442417,14.52534581,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.7101350157125358,0.7040655221348057,0.3545833333333334,0,0.3316666666666666,0.2816666666666667,0.20375000000000007,0.2183333333333334,0.30875,0.26666666666666666,0.14458333333333329,0.24375000000000013,0.24041666666666672,0.1041666666666667,0.19958333333333342,0.29749999999999993,0.25166666666666665,1.2016666666666667
2015-02-16,0.3545833333333334,0.6976388888888888,0.4192261904761905,0.32872023809523804,1.2016666666666667,0.1041666666666667,0.35519454683282126,0.10291666666666677,0.1141666666666667,0.9574467999999999,2.8723403999999997,18.7085107,53.425532200000006,2.672644385714286,4.9595745,-18.974469,84.297874,609.7873,43.442417,6.633726085708336,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.7221165966101162,0.6917713646142218,0.25666666666666677,0,0.2816666666666667,0.20375000000000007,0.2183333333333334,0.30875,0.26666666666666666,0.14458333333333329,0.24375000000000013,0.24041666666666672,0.1041666666666667,0.19958333333333342,0.29749999999999993,0.25166666666666665,1.2016666666666667,0.6395833333333333
2015-02-17,0.25666666666666677,0.7319444444444444,0.4355357142857143,0.3339285714285714,1.2016666666666667,0.1041666666666667,0.34917985785158295,-0.9449999999999998,0.15250000000000008,0.9574467999999999,2.8723403999999997,14.706382999999999,49.423404500000004,2.100911857142857,4.9595745,-18.974469,84.297874,609.7873,43.442417,3.7746383033333344,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.733885366432199,0.6792733388972931,0.18750000000000003,0,0.20375000000000007,0.2183333333333334,0.30875,0.26666666666666666,0.14458333333333329,0.24375000000000013,0.24041666666666672,0.1041666666666667,0.19958333333333342,0.29749999999999993,0.25166666666666665,1.2016666666666667,0.6395833333333333,0.3545833333333334
2015-02-18,0.18750000000000003,0.4169444444444445,0.45732142857142855,0.3377083333333334,1.2016666666666667,0.19958333333333342,0.3321687137913032,-0.4520833333333333,-0.01208333333333339,0.9574467999999999,2.8723403999999997,10.704255299999998,45.4212768,1.5291793285714284,4.9595745,-18.974469,84.297874,609.7873,43.442417,2.00704786875,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.7454378568683001,0.6665751282095632,0.13499999999999993,0,0.2183333333333334,0.30875,0.26666666666666666,0.14458333333333329,0.24375000000000013,0.24041666666666672,0.1041666666666667,0.19958333333333342,0.29749999999999993,0.25166666666666665,1.2016666666666667,0.6395833333333333,0.3545833333333334,0.25666666666666677
2015-02-19,0.13499999999999993,0.26625000000000004,0.45559523809523805,0.3355059523809524,1.2016666666666667,0.18750000000000003,0.3335322217025399,-0.2195833333333335,-0.1625,0.9574467999999999,2.8723403999999997,6.702127599999999,41.4191491,0.9574467999999998,0.9574467999999999,-18.974469,84.297874,609.7873,43.442417,0.9047872259999994,0.0,11.300002,33.900006,79.10001399999999,158.20002800000003,27.9895,23.0395,25.514499999999998,4.949999999999999,0.8660254037844386,0.5000000000000001,0.7567706633464626,0.653680474772006,0.11291666666666667,0,0.30875,0.26666666666666666,0.14458333333333329,0.24375000000000013,0.24041666666666672,0.1041666666666667,0.19958333333333342,0.29749999999999993,0.25166666666666665,1.2016666666666667,0.6395833333333333,0.3545833333333334,0.25666666666666677,0.18750000000000003
